date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
13:44:20	11068/11068	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2296edb61c19a0b7d81492ffc8c2a76816%22	https://d3e54v103j8qbb.cloudfront.net/img/background-image.svg	D:/client-sites/edentattoonepal/d3e54v103j8qbb.cloudfront.net/img/background-image.svg	(from https://assets-global.website-files.com/647127feeb26aa9e174fc3c0/css/an-tattoo.webflow.fc7207c74.css)
13:44:21	854088/854088	---M--	200	added ('OK')	image/webp	etag:%22f7d1986fa4d83330f56b33ef83541551%22	https://assets-global.website-files.com/647127feeb26aa9e174fc3c0/64949e1bafe5722c624a7576_antattoo%20site-00038.webp	D:/client-sites/edentattoonepal/assets-global.website-files.com/647127feeb26aa9e174fc3c0/64949e1bafe5722c624a7576_antattoo%20site-00038.webp	(from https://assets-global.website-files.com/647127feeb26aa9e174fc3c0/css/an-tattoo.webflow.fc7207c74.css)
13:44:22	1253582/1253582	---M--	200	added ('OK')	image/png	etag:%221b735b5de2bf82519cab32f25d59875c%22	https://assets-global.website-files.com/647127feeb26aa9e174fc3c0/6495021ed6768aa41c9f7e01_Hyunjoo.png	D:/client-sites/edentattoonepal/assets-global.website-files.com/647127feeb26aa9e174fc3c0/6495021ed6768aa41c9f7e01_Hyunjoo.png	(from https://assets-global.website-files.com/647127feeb26aa9e174fc3c0/css/an-tattoo.webflow.fc7207c74.css)
13:44:23	1243888/1243888	---M--	200	added ('OK')	image/webp	etag:%225134b7f152e57ce31e53036e98a6451a%22	https://assets-global.website-files.com/647127feeb26aa9e174fc3c0/64742ddbce2f02e8bd1c8aff_ALQPhoto-0730.webp	D:/client-sites/edentattoonepal/assets-global.website-files.com/647127feeb26aa9e174fc3c0/64742ddbce2f02e8bd1c8aff_ALQPhoto-0730.webp	(from https://assets-global.website-files.com/647127feeb26aa9e174fc3c0/css/an-tattoo.webflow.fc7207c74.css)
13:44:24	32918/32918	---M--	200	added ('OK')	image/webp	etag:%223ae784570225eccd4381e3b8783be2ba%22	https://assets-global.website-files.com/647127feeb26aa9e174fc3c0/64992b36b73977d9d7b06de1_sunyul1.webp	D:/client-sites/edentattoonepal/assets-global.website-files.com/647127feeb26aa9e174fc3c0/64992b36b73977d9d7b06de1_sunyul1.webp	(from https://assets-global.website-files.com/647127feeb26aa9e174fc3c0/css/an-tattoo.webflow.fc7207c74.css)
13:44:25	929250/929250	---M--	200	added ('OK')	image/webp	etag:%22a39efa88208a492c75f96519b8a5d49e%22	https://assets-global.website-files.com/647127feeb26aa9e174fc3c0/6494f5933a2d36f3d3fbbc7f_antattoo%20site-7021.webp	D:/client-sites/edentattoonepal/assets-global.website-files.com/647127feeb26aa9e174fc3c0/6494f5933a2d36f3d3fbbc7f_antattoo%20site-7021.webp	(from https://assets-global.website-files.com/647127feeb26aa9e174fc3c0/css/an-tattoo.webflow.fc7207c74.css)
13:44:26	1716305/1716305	---M--	200	added ('OK')	image/png	etag:%224fcb5b187709671921f6b4078a7054fd%22	https://assets-global.website-files.com/647127feeb26aa9e174fc3c0/64949a9bd63ee9b7d4940fb3_Artboard%201.png	D:/client-sites/edentattoonepal/assets-global.website-files.com/647127feeb26aa9e174fc3c0/64949a9bd63ee9b7d4940fb3_Artboard%201.png	(from https://assets-global.website-files.com/647127feeb26aa9e174fc3c0/css/an-tattoo.webflow.fc7207c74.css)
13:44:27	1421712/1421712	---M--	200	added ('OK')	image/png	etag:%22dc5e90f3ee17dd2bc0bd9f77a493d392%22	https://assets-global.website-files.com/647127feeb26aa9e174fc3c0/649502e3099d0e8a9580b92e_lin.png	D:/client-sites/edentattoonepal/assets-global.website-files.com/647127feeb26aa9e174fc3c0/649502e3099d0e8a9580b92e_lin.png	(from https://assets-global.website-files.com/647127feeb26aa9e174fc3c0/css/an-tattoo.webflow.fc7207c74.css)
13:44:28	1745114/1745114	---M--	200	added ('OK')	image/jpeg	etag:%22e865fba0a2b2f755ded7a0058dc16e0f%22	https://assets-global.website-files.com/647127feeb26aa9e174fc3c0/6495054311407d44a3df5e7b_antattoo%20site-6653.jpg	D:/client-sites/edentattoonepal/assets-global.website-files.com/647127feeb26aa9e174fc3c0/6495054311407d44a3df5e7b_antattoo%20site-6653.jpg	(from https://assets-global.website-files.com/647127feeb26aa9e174fc3c0/css/an-tattoo.webflow.fc7207c74.css)
13:44:29	3381398/3381398	---M--	200	added ('OK')	image/jpeg	etag:%22b9df12c98f3dd40b892f5353680d8ed6%22	https://assets-global.website-files.com/647127feeb26aa9e174fc3c0/64d755543365e9c65948bbd0_Tattoo%20award-8741.jpg	D:/client-sites/edentattoonepal/assets-global.website-files.com/647127feeb26aa9e174fc3c0/64d755543365e9c65948bbd0_Tattoo%20award-8741.jpg	(from https://assets-global.website-files.com/647127feeb26aa9e174fc3c0/css/an-tattoo.webflow.fc7207c74.css)
